landsat_product_id,description,acquisition_date_time,platform,scene_cloud_cover_l1,land_cloud_cover_l1,sun_azimuth,sun_elevation,number_of_assets
LC08_L2SP_196028_20150314_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-14T10:22:41.069295Z,LANDSAT_8,65.57,65.57,153.24922639,38.02944552,18
LE07_L2SP_197028_20150313_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-13T10:28:11.739752Z,LANDSAT_7,79.0,79.0,153.15664077,37.60376896,18
LE07_L2SP_196029_20150306_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-06T10:22:22.224157Z,LANDSAT_7,3.0,3.0,152.74020613,35.99545971,18
LE07_L2SP_196028_20150306_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-06T10:21:58.340250Z,LANDSAT_7,1.0,1.0,153.67933167,34.85799602,18
LC08_L2SP_197028_20150305_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-03-05T10:28:59.514578Z,LANDSAT_8,36.7,36.7,153.95828342,34.51662649,18
LC08_L2SP_196029_20150226_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-26T10:23:16.577695Z,LANDSAT_8,56.11,56.11,153.69725077,33.0309666,18
LC08_L2SP_196028_20150226_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-26T10:22:52.690894Z,LANDSAT_8,64.82,64.82,154.55549956,31.87933516,18
LE07_L2SP_197028_20150225_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-25T10:28:05.902106Z,LANDSAT_7,68.0,68.0,154.40890998,31.4595861,18
LE07_L2SP_196029_20150218_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-18T10:22:13.686162Z,LANDSAT_7,37.0,37.0,154.25935459,30.12960289,18
LE07_L2SP_196028_20150218_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-18T10:21:49.802369Z,LANDSAT_7,69.0,69.0,155.0514986,28.96995492,18
LC08_L2SP_197028_20150217_20200910_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-02-17T10:29:04.787051Z,LANDSAT_8,96.21,96.21,155.41583611,28.69433494,18
LC08_L2SP_196029_20150210_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-10T10:23:20.864422Z,LANDSAT_8,7.84,7.84,155.4292833,27.59923239,18
LC08_L2SP_196028_20150210_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-10T10:22:56.986092Z,LANDSAT_8,25.47,25.47,156.15855872,26.4228709,18
LE07_L2SP_197028_20150209_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-09T10:27:57.586318Z,LANDSAT_7,5.0,5.0,155.95563123,26.03734661,18
LE07_L2SP_196029_20150202_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-02-02T10:22:10.228752Z,LANDSAT_7,33.0,33.0,156.09058459,25.21645394,18
LE07_L2SP_196028_20150202_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-02-02T10:21:46.345857Z,LANDSAT_7,70.0,70.0,156.77134566,24.02970875,18
LC08_L2SP_197028_20150201_20200910_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-02-01T10:29:13.043665Z,LANDSAT_8,92.21,92.21,157.21354213,23.84479699,18
LC08_L2SP_196029_20150125_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-25T10:23:26.105879Z,LANDSAT_8,32.08,32.08,157.46695212,23.35203584,18
LC08_L2SP_196028_20150125_20200909_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-25T10:23:02.223314Z,LANDSAT_8,64.92,64.92,158.10228484,22.14673048,18
LE07_L2SP_197028_20150124_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-01-24T10:27:51.745709Z,LANDSAT_7,72.0,72.0,157.90380846,21.84688127,18
LE07_L2SP_196029_20150117_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-17T10:22:02.714140Z,LANDSAT_7,63.0,63.0,158.23789196,21.71978104,18
LE07_L2SP_196028_20150117_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-17T10:21:38.832044Z,LANDSAT_7,92.0,92.0,158.84089386,20.50310534,18
LC08_L2SP_197028_20150116_20200910_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2015-01-16T10:29:17.210401Z,LANDSAT_8,100.0,100.0,159.31673973,20.41988258,18
LC08_L2SP_196029_20150109_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-09T10:23:32.277158Z,LANDSAT_8,59.96,59.96,159.70478189,20.69481149,18
LC08_L2SP_196028_20150109_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-09T10:23:08.390357Z,LANDSAT_8,94.47,94.47,160.27963006,19.4591417,18
LE07_L2SP_197028_20150108_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-08T10:27:49.925017Z,LANDSAT_7,27.0,27.0,160.06518779,19.26938428,18
LE07_L2SP_196029_20150101_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-01T10:21:59.689204Z,LANDSAT_7,5.0,5.0,160.44597118,19.9634365,18
LE07_L2SP_196028_20150101_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2015-01-01T10:21:35.805823Z,LANDSAT_7,22.0,22.0,161.00467659,18.71743163,18
LC08_L2SP_197028_20141231_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-31T10:29:17.125842Z,LANDSAT_8,55.97,55.97,161.49793297,18.75086467,18
LC08_L2SP_196029_20141224_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-24T10:23:35.657355Z,LANDSAT_8,28.4,28.4,161.84715161,19.88113878,18
LC08_L2SP_196028_20141224_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-24T10:23:11.774790Z,LANDSAT_8,23.48,23.48,162.39339871,18.6183711,18
LE07_L2SP_197028_20141223_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-23T10:27:48.209698Z,LANDSAT_7,8.0,8.0,162.13830635,18.55284837,18
LE07_L2SP_196029_20141216_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-16T10:21:58.950997Z,LANDSAT_7,67.0,67.0,162.37457474,20.10582174,18
LE07_L2SP_196028_20141216_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-16T10:21:35.066621Z,LANDSAT_7,74.0,74.0,162.92020301,18.83596769,18
LC08_L2SP_197028_20141215_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-15T10:29:22.455507Z,LANDSAT_8,74.76,74.76,163.41862709,18.98588221,18
LC08_L2SP_196029_20141208_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-08T10:23:36.654335Z,LANDSAT_8,77.02,77.02,163.52496432,20.95903013,18
LC08_L2SP_196028_20141208_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-12-08T10:23:12.771769Z,LANDSAT_8,76.96,76.96,164.07254749,19.67589502,18
LE07_L2SP_197028_20141207_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-12-07T10:27:39.545436Z,LANDSAT_7,99.0,99.0,163.73883946,19.72345739,18
LE07_L2SP_196029_20141130_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-11-30T10:21:50.704338Z,LANDSAT_7,100.0,100.0,163.62357341,22.07840491,18
LE07_L2SP_196028_20141130_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-30T10:21:26.819250Z,LANDSAT_7,78.0,78.0,164.18599333,20.79329737,18
LC08_L2SP_197028_20141129_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-29T10:29:27.836483Z,LANDSAT_8,90.37,90.37,164.67496171,21.04778103,18
LC08_L2SP_196029_20141122_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-22T10:23:38.947476Z,LANDSAT_8,34.79,34.79,164.35660944,23.75603368,18
LC08_L2SP_196028_20141122_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-22T10:23:15.064911Z,LANDSAT_8,9.93,9.93,164.93451748,22.46314518,18
LE07_L2SP_197028_20141121_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-21T10:27:31.923967Z,LANDSAT_7,27.0,27.0,164.48901118,22.60654052,18
LE07_L2SP_196029_20141114_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-11-14T10:21:44.300814Z,LANDSAT_7,90.0,90.0,163.86810117,25.61131938,18
LE07_L2SP_196028_20141114_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-14T10:21:20.416352Z,LANDSAT_7,93.0,93.0,164.47673042,24.32302692,18
LC08_L2SP_197028_20141113_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-13T10:29:29.668099Z,LANDSAT_8,28.57,28.57,164.95019873,24.66653989,18
LC08_L2SP_196029_20141106_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-06T10:23:42.625751Z,LANDSAT_8,23.83,23.83,164.0608884,27.92725031,18
LC08_L2SP_196028_20141106_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-11-06T10:23:18.738950Z,LANDSAT_8,58.7,58.7,164.70078034,26.63720684,18
LE07_L2SP_197028_20141105_20200905_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-11-05T10:27:29.161689Z,LANDSAT_7,88.0,88.0,164.11973309,26.84884189,18
LE07_L2SP_196029_20141029_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-29T10:21:36.378879Z,LANDSAT_7,3.0,3.0,162.87138867,30.29272374,18
LE07_L2SP_196028_20141029_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-29T10:21:12.494004Z,LANDSAT_7,4.0,4.0,163.56182564,29.01584895,18
LC08_L2SP_197028_20141028_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-28T10:29:26.573382Z,LANDSAT_8,45.0,45.0,164.02663602,29.42934041,18
LC08_L2SP_196029_20141021_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-21T10:23:43.153837Z,LANDSAT_8,49.56,49.56,162.49243529,33.03188628,18
LC08_L2SP_196028_20141021_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-21T10:23:19.267036Z,LANDSAT_8,62.21,62.21,163.23295605,31.75992881,18
LE07_L2SP_197028_20141020_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-20T10:27:19.208173Z,LANDSAT_7,33.0,33.0,162.50087951,31.99819678,18
LE07_L2SP_196029_20141013_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-13T10:21:26.807020Z,LANDSAT_7,65.0,65.0,160.57501973,35.66760726,18
LE07_L2SP_196028_20141013_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-13T10:21:02.923639Z,LANDSAT_7,95.0,95.0,161.3916072,34.41849753,18
LC08_L2SP_197028_20141012_20200910_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-10-12T10:29:29.012565Z,LANDSAT_8,99.49,99.49,161.86112722,34.88191705,18
LC08_L2SP_196029_20141005_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-05T10:23:40.467993Z,LANDSAT_8,78.52,78.52,159.64541012,38.60419109,18
LC08_L2SP_196028_20141005_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-05T10:23:16.581192Z,LANDSAT_8,69.6,69.6,160.53580803,37.36762146,18
LE07_L2SP_197028_20141004_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-10-04T10:27:10.314954Z,LANDSAT_7,8.0,8.0,159.6414985,37.59867381,18
LE07_L2SP_196029_20140927_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-27T10:21:16.770345Z,LANDSAT_7,0.0,0.0,157.0408194,41.28074979,18
LE07_L2SP_196028_20140927_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-27T10:20:52.886543Z,LANDSAT_7,0.0,0.0,158.03805228,40.07872036,18
LC08_L2SP_197028_20140926_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-26T10:29:21.827893Z,LANDSAT_8,0.79,0.79,158.53460008,40.57260688,18
LC08_L2SP_196029_20140919_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-19T10:23:36.307554Z,LANDSAT_8,80.52,80.52,155.67364243,44.22099131,18
LC08_L2SP_196028_20140919_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-19T10:23:12.424989Z,LANDSAT_8,94.49,94.49,156.77287893,43.03866185,18
LE07_L2SP_197028_20140918_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-18T10:26:58.041505Z,LANDSAT_7,49.0,49.0,155.72446538,43.22824829,18
LE07_L2SP_196029_20140911_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-11T10:21:06.193724Z,LANDSAT_7,11.0,11.0,152.51082907,46.73981984,18
LE07_L2SP_196028_20140911_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-11T10:20:42.311465Z,LANDSAT_7,38.0,38.0,153.74717908,45.60755979,18
LC08_L2SP_197028_20140910_20200910_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-10T10:29:24.750809Z,LANDSAT_8,46.66,46.66,154.29615063,46.11546847,18
LC08_L2SP_196029_20140903_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-03T10:23:36.032864Z,LANDSAT_8,3.75,3.75,150.87737812,49.51993703,18
LC08_L2SP_196028_20140903_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-03T10:23:12.141827Z,LANDSAT_8,16.87,16.87,152.24905709,48.40953084,18
LE07_L2SP_197028_20140902_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-09-02T10:26:54.446003Z,LANDSAT_7,1.0,1.0,151.06086578,48.52365892,18
LE07_L2SP_196029_20140826_20200906_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-08-26T10:21:05.468727Z,LANDSAT_7,100.0,100.0,147.40480915,51.73562262,18
LE07_L2SP_196028_20140826_20200906_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-08-26T10:20:41.585474Z,LANDSAT_7,95.0,95.0,148.94370399,50.68132842,18
LC08_L2SP_197028_20140825_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-25T10:29:20.744176Z,LANDSAT_8,78.77,78.77,149.56161021,51.19459906,18
LC08_L2SP_196029_20140818_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-18T10:23:33.436872Z,LANDSAT_8,0.42,0.42,145.78849391,54.23680369,18
LC08_L2SP_196028_20140818_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-18T10:23:09.550072Z,LANDSAT_8,14.68,14.68,147.48502668,53.21099682,18
LE07_L2SP_197028_20140817_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-17T10:26:54.701728Z,LANDSAT_7,15.0,15.0,146.25525334,53.25542099,18
LE07_L2SP_196029_20140810_20200905_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-10T10:21:08.481170Z,LANDSAT_7,44.0,44.0,142.38671623,56.05367996,18
LE07_L2SP_196028_20140810_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-10T10:20:44.596518Z,LANDSAT_7,37.0,37.0,144.26524067,55.08782198,18
LC08_L2SP_197028_20140809_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-09T10:29:18.271420Z,LANDSAT_8,51.56,51.56,144.95137653,55.57713297,18
LC08_L2SP_196029_20140802_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-02T10:23:28.075149Z,LANDSAT_8,74.0,74.0,141.12536107,58.17063323,18
LC08_L2SP_196028_20140802_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-02T10:23:04.192584Z,LANDSAT_8,78.05,78.05,143.16882894,57.22849774,18
LE07_L2SP_197028_20140801_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-08-01T10:26:54.380155Z,LANDSAT_7,36.0,36.0,141.96077103,57.19771454,18
LE07_L2SP_196029_20140725_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-25T10:21:04.680016Z,LANDSAT_7,78.0,78.0,138.24657491,59.52412822,18
LE07_L2SP_196028_20140725_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-25T10:20:40.794707Z,LANDSAT_7,28.0,28.0,140.46183876,58.63593535,18
LC08_L2SP_197028_20140724_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-24T10:29:08.533780Z,LANDSAT_8,16.71,16.71,141.26438148,59.08480441,18
LC08_L2SP_196029_20140717_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-17T10:23:21.485772Z,LANDSAT_8,1.14,1.14,137.79366296,61.18116303,18
LC08_L2SP_196028_20140717_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-17T10:22:57.607443Z,LANDSAT_8,1.53,1.53,140.15141643,60.30179565,18
LE07_L2SP_197028_20140716_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-16T10:26:46.976907Z,LANDSAT_7,1.0,1.0,139.02017946,60.1916672,18
LE07_L2SP_196029_20140709_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-09T10:21:00.650532Z,LANDSAT_7,76.0,76.0,135.87061337,61.99744562,18
LE07_L2SP_196028_20140709_20200906_02_T2_ST,Landsat Collection 2 Level-2 Surface Temperature Product,2014-07-09T10:20:36.766496Z,LANDSAT_7,96.0,96.0,138.3452444,61.15729109,18
LC08_L2SP_197028_20140708_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-08T10:29:06.499445Z,LANDSAT_8,78.55,78.55,139.30204127,61.54156986,18
LC08_L2SP_196029_20140701_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-01T10:23:15.295883Z,LANDSAT_8,35.53,35.53,136.57322324,63.09025161,18
LC08_L2SP_196028_20140701_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-07-01T10:22:51.409082Z,LANDSAT_8,11.82,11.82,139.1371605,62.23326502,18
LE07_L2SP_197028_20140630_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-30T10:26:45.787296Z,LANDSAT_7,58.0,58.0,138.12715817,62.04568401,18
LE07_L2SP_196029_20140623_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-23T10:20:55.698760Z,LANDSAT_7,37.0,37.0,135.85586184,63.28272913,18
LE07_L2SP_196028_20140623_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-23T10:20:31.815956Z,LANDSAT_7,76.0,76.0,138.45840858,62.43892318,18
LC08_L2SP_197028_20140622_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-22T10:28:58.865776Z,LANDSAT_8,43.85,43.85,139.56644455,62.73434354,18
LC08_L2SP_196029_20140615_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-15T10:23:11.602430Z,LANDSAT_8,83.79,83.79,137.75376074,63.67374969,18
LC08_L2SP_196028_20140615_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-15T10:22:47.711393Z,LANDSAT_8,39.15,39.15,140.33903144,62.79241098,18
LE07_L2SP_197028_20140614_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-14T10:26:40.237443Z,LANDSAT_7,48.0,48.0,139.44849196,62.52325353,18
LE07_L2SP_196029_20140607_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-07T10:20:53.602246Z,LANDSAT_7,23.0,23.0,138.04593242,63.12016778,18
LE07_L2SP_196028_20140607_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-07T10:20:29.720602Z,LANDSAT_7,19.0,19.0,140.56876015,62.23260222,18
LC08_L2SP_197028_20140606_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-06-06T10:28:55.380135Z,LANDSAT_8,56.59,56.59,141.76850847,62.41124788,18
LC08_L2SP_196029_20140530_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-05-30T10:23:04.113630Z,LANDSAT_8,25.74,25.74,140.70367341,62.68518485,18
LC08_L2SP_196028_20140530_20200911_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-05-30T10:22:40.222593Z,LANDSAT_8,33.8,33.8,143.10522771,61.74738779,18
LE07_L2SP_197028_20140529_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-05-29T10:26:38.719229Z,LANDSAT_7,56.0,56.0,142.29685383,61.39335052,18
LE07_L2SP_196029_20140522_20200906_02_T1_ST,Landsat Collection 2 Level-2 Surface Temperature Product Product,2014-05-22T10:20:50.754600Z,LANDSAT_7,97.0,97.0,141.46799612,61.31878552,18
